view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,house_age,dormitory_type,condition_type
0,1970-01-01 00:00:00.000000004,9,2350,0,1979-01-01,0,98022,47.1622,-121.971,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2440,0,1983-01-01,0,98023,47.3126,-122.346,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1080,270,2007-01-01,0,98106,47.5218,-122.358,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1970,0,1997-01-01,0,98056,47.4907,-122.167,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1110,0,1951-01-01,0,98117,47.6834,-122.366,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2950,0,2007-01-01,0,98028,47.7368,-122.231,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2970,0,1999-01-01,0,98075,47.5994,-122.019,new_house,house,regular
0,1970-01-01 00:00:00.000000004,6,720,0,1943-01-01,0,98126,47.5286,-122.368,new_house,apartament,regular
0,1970-01-01 00:00:00.000000004,6,770,0,1929-01-01,0,98117,47.6951,-122.366,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,7,1650,0,1964-01-01,0,98133,47.7543,-122.344,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1170,450,1969-01-01,0,98034,47.7248,-122.179,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1510,0,1947-01-01,0,98198,47.3775,-122.319,new_house,house,regular
0,1970-01-01 00:00:00.000000005,7,1070,0,1951-01-01,0,98125,47.7207,-122.32,new_house,house,good
0,1970-01-01 00:00:00.000000003,7,1010,0,1957-01-01,0,98133,47.7304,-122.352,new_house,house,regular
0,1970-01-01 00:00:00.000000005,10,2240,1130,1962-01-01,0,98112,47.6349,-122.29,new_house,house,good
0,1970-01-01 00:00:00.000000003,8,2000,0,2003-01-01,0,98038,47.3552,-122.014,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2060,0,1987-01-01,0,98029,47.5675,-122.016,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1240,500,1978-01-01,0,98023,47.2979,-122.379,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1240,500,1978-01-01,0,98023,47.2979,-122.379,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1880,0,1994-01-01,0,98055,47.4439,-122.19,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,960,0,1972-01-01,0,98033,47.6891,-122.203,new_house,house,regular
3,1970-01-01 00:00:00.000000003,11,2670,610,1985-01-01,0,98074,47.6395,-122.05,new_house,house,regular
0,1970-01-01 00:00:00.000000004,8,1570,0,1914-01-01,0,98122,47.6112,-122.293,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,8,2990,0,2004-01-01,0,98074,47.6124,-122.009,new_house,house,regular
0,1970-01-01 00:00:00.000000005,7,1250,0,1968-01-01,0,98059,47.5066,-122.159,new_house,house,good
0,1970-01-01 00:00:00.000000003,7,1920,0,2005-01-01,0,98042,47.3745,-122.127,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2470,0,1993-01-01,0,98053,47.6303,-121.99,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,960,0,1951-01-01,0,98103,47.6955,-122.357,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,6,940,0,1947-01-01,0,98103,47.699,-122.35,new_house,house,regular
0,1970-01-01 00:00:00.000000004,6,1260,0,1968-01-01,0,98014,47.6492,-121.915,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2280,0,1977-01-01,0,98092,47.291,-122.118,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1240,500,1958-01-01,0,98177,47.7758,-122.379,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1690,940,1976-01-01,0,98072,47.7425,-122.089,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1430,1000,1953-01-01,0,98108,47.5569,-122.298,new_house,house,regular
0,1970-01-01 00:00:00.000000003,10,2260,0,1995-01-01,0,98070,47.4096,-122.449,new_house,house,regular
2,1970-01-01 00:00:00.000000004,7,1220,0,1938-01-01,0,98103,47.6624,-122.348,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,9,1390,1190,1986-01-01,0,98072,47.7637,-122.134,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,730,0,1950-01-01,1985,98198,47.3832,-122.3,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,6,760,0,1913-01-01,0,98144,47.5874,-122.311,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,7,1600,140,1950-01-01,0,98133,47.7211,-122.33,new_house,house,regular
0,1970-01-01 00:00:00.000000003,10,3420,0,2000-01-01,0,98074,47.6328,-122.064,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1140,1100,1966-01-01,0,98177,47.7756,-122.372,new_house,house,regular
0,1970-01-01 00:00:00.000000004,8,1920,0,1907-01-01,0,98119,47.6382,-122.368,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1430,590,1979-01-01,0,98052,47.6983,-122.127,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1280,600,1955-01-01,0,98177,47.7718,-122.381,new_house,house,regular
0,1970-01-01 00:00:00.000000005,5,1010,0,1961-01-01,0,98019,47.7242,-121.951,new_house,house,good
0,1970-01-01 00:00:00.000000003,9,2400,1590,1991-01-01,0,98042,47.3632,-122.061,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,720,670,1941-01-01,0,98115,47.6914,-122.308,new_house,apartament,regular
0,1970-01-01 00:00:00.000000004,7,1230,0,1984-01-01,0,98052,47.7017,-122.127,new_house,house,regular
0,1970-01-01 00:00:00.000000003,10,2940,0,1992-01-01,0,98077,47.7635,-122.044,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,2190,0,1935-01-01,1963,98136,47.5158,-122.385,new_house,house,regular
0,1970-01-01 00:00:00.000000002,5,640,0,1920-01-01,0,98126,47.5144,-122.368,new_house,studio,bad
0,1970-01-01 00:00:00.000000003,7,1130,540,1974-01-01,0,98126,47.5222,-122.37,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1240,0,1967-01-01,0,98058,47.4478,-122.157,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,1760,90,1937-01-01,0,98168,47.4935,-122.321,new_house,house,regular
0,1970-01-01 00:00:00.000000004,8,1350,670,1961-01-01,0,98006,47.5488,-122.171,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1020,0,1944-01-01,0,98118,47.5615,-122.272,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1610,0,1974-01-01,0,98042,47.3443,-122.073,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1530,1200,1989-01-01,0,98027,47.4587,-121.996,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1620,1220,1913-01-01,0,98144,47.5817,-122.291,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1290,0,1906-01-01,0,98103,47.6798,-122.348,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1190,480,1977-01-01,0,98031,47.4105,-122.18,new_house,house,regular
4,1970-01-01 00:00:00.000000003,11,2940,920,2004-01-01,0,98006,47.56,-122.161,new_house,house,regular
0,1970-01-01 00:00:00.000000005,7,1450,1010,1909-01-01,0,98115,47.6782,-122.3,new_house,house,good
0,1970-01-01 00:00:00.000000004,7,1660,0,1978-01-01,0,98198,47.3761,-122.32,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2890,530,1951-01-01,0,98112,47.6352,-122.29,new_house,house,regular
0,1970-01-01 00:00:00.000000003,5,1010,0,1990-01-01,0,98014,47.7105,-121.316,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,7,1520,720,1961-01-01,0,98108,47.5574,-122.308,new_house,house,regular
0,1970-01-01 00:00:00.000000005,7,2340,0,1965-01-01,0,98118,47.5183,-122.266,new_house,house,good
0,1970-01-01 00:00:00.000000005,7,960,960,1924-01-01,0,98107,47.6645,-122.357,new_house,house,good
0,1970-01-01 00:00:00.000000004,8,1560,900,1929-01-01,0,98109,47.6364,-122.351,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1470,0,1950-01-01,0,98155,47.746,-122.296,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,3400,0,2001-01-01,0,98075,47.5611,-122.032,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1910,0,1979-01-01,0,98034,47.73,-122.216,new_house,house,regular
0,1970-01-01 00:00:00.000000004,6,700,700,1901-01-01,0,98144,47.5972,-122.295,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1520,0,1983-01-01,0,98074,47.646,-122.068,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,930,0,1939-01-01,0,98133,47.7095,-122.35,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,8,1810,530,1918-01-01,0,98116,47.5895,-122.385,new_house,house,regular
0,1970-01-01 00:00:00.000000003,10,2920,0,2008-01-01,0,98056,47.531,-122.204,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1270,0,1967-01-01,0,98005,47.6046,-122.168,new_house,house,regular
0,1970-01-01 00:00:00.000000003,10,2450,0,1979-01-01,0,98074,47.6351,-122.06,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1180,200,1955-01-01,0,98106,47.5279,-122.345,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1400,1120,1921-01-01,2007,98103,47.6767,-122.35,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2290,0,1988-01-01,0,98058,47.429,-122.162,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,850,810,1945-01-01,0,98126,47.5371,-122.368,new_house,house,regular
0,1970-01-01 00:00:00.000000005,7,1400,1400,1957-01-01,0,98004,47.5862,-122.202,new_house,house,good
0,1970-01-01 00:00:00.000000003,7,1690,0,2005-01-01,0,98053,47.6763,-122.028,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1180,0,1949-01-01,0,98133,47.7121,-122.333,new_house,house,regular
0,1970-01-01 00:00:00.000000005,6,790,600,1916-01-01,0,98105,47.6681,-122.324,new_house,apartament,good
0,1970-01-01 00:00:00.000000005,7,1620,700,1913-01-01,0,98118,47.5558,-122.269,new_house,house,good
0,1970-01-01 00:00:00.000000004,8,1740,530,1980-01-01,0,98042,47.3451,-122.094,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1500,1140,1966-01-01,0,98008,47.5819,-122.125,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1680,0,1993-01-01,0,98022,47.1959,-122.01,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,990,0,1949-01-01,0,98146,47.4839,-122.341,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2770,0,2004-01-01,0,98058,47.4541,-122.117,new_house,house,regular
0,1970-01-01 00:00:00.000000005,6,950,0,1943-01-01,0,98118,47.5149,-122.257,new_house,apartament,good
0,1970-01-01 00:00:00.000000004,7,1290,870,1929-01-01,0,98055,47.4777,-122.212,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1270,380,1991-01-01,0,98107,47.6666,-122.367,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1160,640,1929-01-01,0,98117,47.6876,-122.38,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1660,0,1971-01-01,0,98045,47.4897,-121.787,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1870,0,2003-01-01,0,98011,47.7557,-122.22,new_house,house,regular
4,1970-01-01 00:00:00.000000003,10,2760,460,1991-01-01,0,98116,47.5909,-122.384,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1090,760,1992-01-01,0,98038,47.3493,-122.034,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1290,290,1945-01-01,0,98115,47.6873,-122.286,new_house,house,regular
0,1970-01-01 00:00:00.000000003,10,3160,1430,2003-01-01,0,98033,47.6973,-122.205,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1510,1190,1967-01-01,0,98059,47.4817,-122.097,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1020,0,1953-01-01,0,98155,47.7362,-122.314,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2950,0,2004-01-01,0,98144,47.5923,-122.298,new_house,house,regular
0,1970-01-01 00:00:00.000000004,8,1780,0,1976-01-01,0,98038,47.4158,-122.002,new_house,apartament,regular
0,1970-01-01 00:00:00.000000005,7,710,0,1905-01-01,0,98117,47.6765,-122.381,new_house,apartament,good
0,1970-01-01 00:00:00.000000003,10,2710,1590,1992-01-01,0,98058,47.4472,-122.092,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1430,650,1974-01-01,0,98166,47.4424,-122.344,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1180,1180,1955-01-01,0,98178,47.5044,-122.245,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,2210,0,1969-01-01,1995,98059,47.4751,-122.145,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,2550,1790,1986-01-01,0,98106,47.52,-122.338,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1320,0,2009-01-01,0,98117,47.6904,-122.395,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1980,0,1991-01-01,0,98022,47.1903,-122.013,new_house,house,regular
0,1970-01-01 00:00:00.000000003,10,3960,0,1998-01-01,0,98038,47.38,-122.011,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2130,0,2003-01-01,0,98058,47.4518,-122.12,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1720,0,1992-01-01,0,98031,47.4033,-122.187,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1350,440,1964-01-01,0,98030,47.3469,-122.195,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1340,50,2009-01-01,0,98052,47.6754,-122.121,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,8,1500,400,1973-01-01,0,98027,47.5307,-122.054,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,910,730,1925-01-01,0,98115,47.679,-122.319,new_house,apartament,regular
0,1970-01-01 00:00:00.000000004,8,1440,1260,1968-01-01,0,98136,47.5331,-122.384,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,2200,0,1990-01-01,0,98042,47.3595,-122.089,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1310,0,1953-01-01,0,98133,47.7502,-122.353,new_house,house,regular
3,1970-01-01 00:00:00.000000003,8,1480,1000,1951-01-01,0,98105,47.6653,-122.272,new_house,house,regular
0,1970-01-01 00:00:00.000000004,9,3010,0,1973-01-01,0,98040,47.5336,-122.223,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2450,0,2001-01-01,0,98056,47.5214,-122.191,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1250,0,1986-01-01,0,98033,47.6936,-122.186,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,7,1390,1220,1981-01-01,0,98022,47.2585,-121.925,new_house,house,regular
0,1970-01-01 00:00:00.000000005,8,2010,0,1962-01-01,0,98059,47.4821,-122.108,new_house,house,good
0,1970-01-01 00:00:00.000000003,9,3120,0,2003-01-01,0,98027,47.5318,-122.055,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1370,0,1961-01-01,0,98198,47.4224,-122.289,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2420,0,1990-01-01,0,98074,47.6285,-122.054,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1060,440,1979-01-01,0,98032,47.3665,-122.276,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2630,0,2003-01-01,0,98019,47.7379,-121.966,new_house,house,regular
0,1970-01-01 00:00:00.000000004,6,950,0,1919-01-01,0,98117,47.687,-122.389,new_house,apartament,regular
0,1970-01-01 00:00:00.000000004,8,2680,0,1970-01-01,0,98055,47.4633,-122.196,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2840,840,2003-01-01,0,98027,47.5367,-122.067,new_house,house,regular
2,1970-01-01 00:00:00.000000004,7,1270,0,1956-01-01,0,98056,47.4831,-122.191,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,2330,0,1920-01-01,0,98117,47.6789,-122.397,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,960,0,1955-01-01,0,98155,47.7766,-122.307,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1990,0,1989-01-01,0,98023,47.3078,-122.358,new_house,house,regular
0,1970-01-01 00:00:00.000000004,6,1150,300,1923-01-01,0,98126,47.5212,-122.371,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2280,0,1996-01-01,0,98072,47.7628,-122.123,new_house,house,regular
2,1970-01-01 00:00:00.000000003,8,1750,80,1923-01-01,0,98112,47.6315,-122.282,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1260,390,1969-01-01,0,98011,47.7377,-122.197,new_house,house,regular
4,1970-01-01 00:00:00.000000004,7,1700,1020,1968-01-01,0,98092,47.2838,-122.121,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1110,600,1979-01-01,0,98115,47.6772,-122.285,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1050,370,1964-01-01,0,98008,47.6348,-122.118,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,960,480,1951-01-01,0,98125,47.7128,-122.306,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1280,0,1967-01-01,0,98058,47.4472,-122.16,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,7,1320,0,1966-01-01,0,98027,47.4741,-122.015,new_house,apartament,regular
0,1970-01-01 00:00:00.000000004,7,1760,800,1949-01-01,0,98115,47.6947,-122.303,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1480,0,1952-01-01,0,98133,47.7703,-122.336,new_house,house,regular
4,1970-01-01 00:00:00.000000004,10,2960,0,1985-01-01,0,98146,47.5075,-122.389,new_house,house,regular
0,1970-01-01 00:00:00.000000005,7,740,420,1942-01-01,0,98126,47.5304,-122.38,new_house,apartament,good
0,1970-01-01 00:00:00.000000003,8,2110,0,2001-01-01,0,98072,47.7508,-122.17,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1130,520,1986-01-01,0,98027,47.4821,-122.017,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1950,0,1988-01-01,0,98074,47.6363,-122.025,new_house,house,regular
0,1970-01-01 00:00:00.000000005,8,2120,480,1977-01-01,0,98027,47.4562,-122.016,new_house,house,good
2,1970-01-01 00:00:00.000000003,7,1270,0,1928-01-01,0,98126,47.5695,-122.376,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1300,0,1983-01-01,0,98053,47.6529,-121.979,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1290,500,1967-01-01,0,98072,47.7492,-122.086,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1930,0,2005-01-01,0,98125,47.7191,-122.309,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,1200,0,1923-01-01,0,98106,47.5307,-122.352,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2050,0,2001-01-01,0,98034,47.7189,-122.181,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1410,300,1946-01-01,0,98105,47.6706,-122.265,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2130,0,1953-01-01,0,98004,47.6339,-122.192,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1260,440,2010-01-01,0,98116,47.5767,-122.41,new_house,house,regular
0,1970-01-01 00:00:00.000000004,6,1390,0,1976-01-01,0,98014,47.6496,-121.908,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1230,0,1954-01-01,0,98006,47.5745,-122.136,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1490,0,1967-01-01,0,98177,47.7639,-122.363,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1990,450,2014-01-01,0,98155,47.774,-122.28,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,970,0,1950-01-01,0,98112,47.6212,-122.298,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,850,850,1954-01-01,0,98168,47.4758,-122.288,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,850,850,1954-01-01,0,98168,47.4758,-122.288,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1720,0,1932-01-01,2009,98019,47.738,-121.983,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1400,0,1909-01-01,0,98119,47.6373,-122.358,new_house,house,regular
0,1970-01-01 00:00:00.000000004,8,1570,1000,1958-01-01,0,98117,47.6921,-122.387,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1200,0,1959-01-01,0,98146,47.4901,-122.341,new_house,house,regular
3,1970-01-01 00:00:00.000000003,11,3060,1330,1990-01-01,0,98040,47.5862,-122.246,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1080,0,1954-01-01,0,98106,47.5682,-122.359,new_house,apartament,regular
0,1970-01-01 00:00:00.000000004,8,1860,0,1966-01-01,0,98058,47.4524,-122.15,new_house,house,regular
0,1970-01-01 00:00:00.000000004,8,1220,930,1979-01-01,0,98011,47.7758,-122.2,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,2250,0,1986-01-01,0,98058,47.4338,-122.16,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,2050,0,1977-01-01,0,98023,47.3009,-122.375,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1010,0,1902-01-01,0,98102,47.6208,-122.319,new_house,house,regular
2,1970-01-01 00:00:00.000000004,11,4670,1180,1978-01-01,0,98004,47.606,-122.211,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1400,500,1963-01-01,0,98199,47.6456,-122.387,new_house,house,regular
4,1970-01-01 00:00:00.000000004,7,920,100,1941-01-01,0,98136,47.5145,-122.391,new_house,apartament,regular
0,1970-01-01 00:00:00.000000004,10,3390,0,1987-01-01,0,98077,47.7222,-122.056,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1680,310,2005-01-01,0,98107,47.6696,-122.371,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,3190,0,2005-01-01,0,98038,47.3657,-122.034,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1210,0,1940-01-01,0,98042,47.3752,-122.166,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,10,2000,1740,1988-01-01,0,98077,47.7214,-122.056,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1610,540,1998-01-01,0,98074,47.6213,-122.065,new_house,house,regular
0,1970-01-01 00:00:00.000000004,9,1620,820,1960-01-01,0,98177,47.7201,-122.361,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1230,0,2000-01-01,0,98125,47.7265,-122.314,new_house,apartament,regular
0,1970-01-01 00:00:00.000000004,7,2740,0,1964-01-01,0,98168,47.473,-122.3,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2260,0,1990-01-01,0,98011,47.7718,-122.208,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,7,1000,0,1942-01-01,1968,98103,47.6926,-122.347,new_house,apartament,regular
0,1970-01-01 00:00:00.000000004,8,2350,0,1980-01-01,0,98053,47.6657,-122.067,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2300,0,1989-01-01,0,98031,47.4181,-122.211,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1440,0,1928-01-01,0,98155,47.7438,-122.315,new_house,house,regular
0,1970-01-01 00:00:00.000000005,7,1710,1070,1919-01-01,0,98116,47.5721,-122.381,new_house,house,good
0,1970-01-01 00:00:00.000000003,7,1200,0,1954-01-01,2013,98133,47.7491,-122.353,new_house,house,regular
0,1970-01-01 00:00:00.000000004,10,3040,0,1987-01-01,0,98034,47.7108,-122.225,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1330,1330,1962-01-01,2015,98038,47.4127,-122.071,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,1510,0,1983-01-01,0,98122,47.6029,-122.304,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1780,0,1989-01-01,0,98092,47.2578,-122.217,new_house,house,regular
0,1970-01-01 00:00:00.000000004,8,1520,1400,1976-01-01,0,98006,47.5668,-122.169,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1550,0,1962-01-01,0,98056,47.5024,-122.169,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2710,0,2006-01-01,0,98022,47.2411,-121.932,new_house,house,regular
0,1970-01-01 00:00:00.000000004,6,1140,0,1981-01-01,0,98027,47.5372,-121.972,new_house,house,regular
0,1970-01-01 00:00:00.000000004,8,940,0,1918-01-01,0,98103,47.6631,-122.345,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,10,2160,0,1982-01-01,0,98112,47.6232,-122.299,new_house,house,regular
0,1970-01-01 00:00:00.000000004,8,2470,0,1979-01-01,0,98075,47.5924,-122.048,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2800,0,2006-01-01,0,98038,47.3555,-122.002,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2420,0,1985-01-01,0,98038,47.4053,-122.03,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,1460,0,1959-01-01,0,98178,47.5056,-122.254,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1640,180,1946-01-01,0,98119,47.6479,-122.367,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1040,480,2007-01-01,0,98119,47.6419,-122.374,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,940,380,1919-01-01,0,98108,47.5693,-122.296,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,7,1920,0,1989-01-01,0,98031,47.4024,-122.171,new_house,house,regular
0,1970-01-01 00:00:00.000000003,10,2640,0,2009-01-01,0,98115,47.6809,-122.288,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2650,0,2006-01-01,0,98125,47.7113,-122.296,new_house,house,regular
0,1970-01-01 00:00:00.000000003,9,2570,1070,1924-01-01,2000,98039,47.6293,-122.238,new_house,house,regular
0,1970-01-01 00:00:00.000000004,6,1090,330,1981-01-01,0,98030,47.3746,-122.181,new_house,house,regular
0,1970-01-01 00:00:00.000000004,7,1090,450,1959-01-01,0,98001,47.3259,-122.289,new_house,house,regular
4,1970-01-01 00:00:00.000000003,6,1370,180,1930-01-01,0,98166,47.4502,-122.378,new_house,house,regular
0,1970-01-01 00:00:00.000000003,6,730,0,1927-01-01,0,98126,47.5387,-122.374,new_house,apartament,regular
0,1970-01-01 00:00:00.000000003,7,1010,1010,1921-01-01,0,98118,47.5359,-122.28,new_house,apartament,regular
2,1970-01-01 00:00:00.000000003,7,1200,0,1955-01-01,0,98045,47.4991,-121.779,new_house,house,regular
1,1970-01-01 00:00:00.000000004,7,1060,180,1938-01-01,0,98126,47.5493,-122.377,new_house,apartament,regular
0,1970-01-01 00:00:00.000000004,8,1580,1100,1978-01-01,0,98027,47.4776,-122.02,new_house,house,regular
0,1970-01-01 00:00:00.000000003,8,1640,0,1998-01-01,0,98122,47.6103,-122.3,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1640,0,1907-01-01,1983,98107,47.6662,-122.365,new_house,house,regular
0,1970-01-01 00:00:00.000000003,7,1610,0,2004-01-01,0,98038,47.3833,-122.043,new_house,house,regular
0,1970-01-01 00:00:00.000000005,7,1400,890,1967-01-01,0,98056,47.5343,-122.185,new_house,house,good
0,1970-01-01 00:00:00.000000004,7,1380,750,1977-01-01,0,98055,47.4482,-122.209,new_house,house,regular
